seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,avg_wait_time,cpu_time
1,1,6,6,6,798,4.7500,0.1987,0.253
2,1,3,9,4,798,4.7500,0.1869,0.219
3,1,2,11,3,728,4.3333,0.1264,0.158
4,1,2,13,3,728,4.3333,0.1303,0.107
5,1,1,14,2,739,4.3988,0.1706,0.088
6,0,0,14,1,750,4.4643,0.1316,0.069
7,0,0,14,1,757,4.5060,0.1445,0.081
8,0,0,14,1,740,4.4048,0.1369,0.066
9,1,1,15,2,775,4.6131,0.1685,0.114
10,1,5,20,6,781,4.6488,0.1667,0.254
11,0,0,20,1,762,4.5357,0.1517,0.067
12,0,0,20,1,773,4.6012,0.1423,0.068
13,0,0,20,1,751,4.4702,0.1410,0.068
14,0,0,20,1,717,4.2679,0.1425,0.066
15,0,0,20,1,758,4.5119,0.1473,0.068
16,0,0,20,1,774,4.6071,0.1582,0.078
17,0,0,20,1,764,4.5476,0.1672,0.071
18,0,0,20,1,777,4.6250,0.2169,0.072
19,0,0,20,1,740,4.4048,0.1350,0.066
20,0,0,20,1,687,4.0893,0.1216,0.060
21,0,0,20,1,738,4.3929,0.1452,0.067
22,1,1,21,2,735,4.3750,0.1485,0.109
23,1,3,24,3,732,4.3571,0.1686,0.085
24,0,0,24,1,773,4.6012,0.1623,0.070
25,0,0,24,1,790,4.7024,0.1394,0.076
26,0,0,24,1,764,4.5476,0.1527,0.075
27,0,0,24,1,718,4.2738,0.1575,0.062
28,0,0,24,1,752,4.4762,0.1235,0.064
29,0,0,24,1,708,4.2143,0.1490,0.061
30,1,1,25,2,772,4.5952,0.1523,0.104
31,0,0,25,1,783,4.6607,0.1480,0.072
32,0,0,25,1,821,4.8869,0.1662,0.075
33,0,0,25,1,727,4.3274,0.1369,0.069
34,0,0,25,1,729,4.3393,0.1449,0.072
35,0,0,25,1,757,4.5060,0.1395,0.066
36,0,0,25,1,767,4.5655,0.1398,0.068
37,0,0,25,1,760,4.5238,0.1543,0.070
38,0,0,25,1,706,4.2024,0.1361,0.069
39,0,0,25,1,761,4.5298,0.1385,0.072
40,0,0,25,1,770,4.5833,0.1639,0.072
41,0,0,25,1,750,4.4643,0.1530,0.068
42,0,0,25,1,758,4.5119,0.1480,0.067
43,1,3,28,4,737,4.3869,0.1482,0.195
44,0,0,28,1,766,4.5595,0.1558,0.076
45,0,0,28,1,765,4.5536,0.1756,0.067
46,0,0,28,1,767,4.5655,0.1706,0.067
47,0,0,28,1,743,4.4226,0.1475,0.062
48,0,0,28,1,761,4.5298,0.1407,0.068
49,0,0,28,1,777,4.6250,0.1719,0.072
50,0,0,28,1,705,4.1964,0.1321,0.068
51,0,0,28,1,767,4.5655,0.1573,0.073
52,0,0,28,1,751,4.4702,0.1404,0.070
53,0,0,28,1,805,4.7917,0.1776,0.071
54,0,0,28,1,729,4.3393,0.1321,0.065
55,0,0,28,1,741,4.4107,0.1294,0.070
56,0,0,28,1,767,4.5655,0.1591,0.069
57,0,0,28,1,741,4.4107,0.1304,0.066
58,0,0,28,1,758,4.5119,0.1569,0.066
59,1,3,31,4,751,4.4702,0.1427,0.157
60,0,0,31,1,781,4.6488,0.1760,0.074
61,0,0,31,1,756,4.5000,0.1706,0.070
62,0,0,31,1,723,4.3036,0.1531,0.072
63,0,0,31,1,732,4.3571,0.1151,0.063
64,0,0,31,1,743,4.4226,0.1672,0.068
65,0,0,31,1,769,4.5774,0.1834,0.072
66,0,0,31,1,747,4.4464,0.1469,0.068
67,0,0,31,1,774,4.6071,0.1409,0.070
68,0,0,31,1,723,4.3036,0.1394,0.064
69,0,0,31,1,769,4.5774,0.1675,0.078
70,0,0,31,1,738,4.3929,0.1379,0.068
71,0,0,31,1,739,4.3988,0.1423,0.068
72,0,0,31,1,725,4.3155,0.1331,0.065
73,0,0,31,1,742,4.4167,0.1363,0.069
74,0,0,31,1,738,4.3929,0.1596,0.064
75,0,0,31,1,741,4.4107,0.1384,0.075
76,0,0,31,1,754,4.4881,0.1451,0.070
77,0,0,31,1,729,4.3393,0.1248,0.064
78,0,0,31,1,779,4.6369,0.1705,0.077
79,0,0,31,1,711,4.2321,0.1302,0.075
80,0,0,31,1,759,4.5179,0.1519,0.069
81,0,0,31,1,744,4.4286,0.1366,0.067
82,0,0,31,1,746,4.4405,0.1709,0.068
83,0,0,31,1,809,4.8155,0.1603,0.074
84,0,0,31,1,783,4.6607,0.1679,0.074
85,0,0,31,1,763,4.5417,0.1557,0.077
86,0,0,31,1,735,4.3750,0.1358,0.064
87,0,0,31,1,721,4.2917,0.1141,0.065
88,0,0,31,1,817,4.8631,0.1850,0.071
89,0,0,31,1,746,4.4405,0.1451,0.068
90,1,1,32,2,732,4.3571,0.1436,0.090
91,0,0,32,1,771,4.5893,0.1493,0.066
92,0,0,32,1,763,4.5417,0.1699,0.070
93,0,0,32,1,792,4.7143,0.1710,0.102
94,0,0,32,1,766,4.5595,0.1465,0.070
95,0,0,32,1,743,4.4226,0.1364,0.078
